"record_id","timestamp","road_id","road_name","district","direction","lane","speed_limit","hour","is_weekend","weather","rainfall_mm","temperature_c","visibility_m","volume","occupancy","avg_headway_s","signal_delay_s","incident","speed_kmh","congestion_level","is_congested"
"T00517","2026-05-06 15:00","R330","Commerce Blvd","商业区","Northbound","1","55","15","0","clear","0","31.1","3492","121","0.45","9.7","25.9","0","46","free_flow","0"
"T00518","2026-05-06 15:15","R418","River Tunnel","隧道区","Westbound","3","70","15","0","","0","31.1","3018","73","0.213","10.8","19.5","0","72","free_flow","0"
"T00519","2026-05-06 15:30","R101","Central Ave","中心区","Eastbound","1","50","15","0","clear","0","27.7","3151","150","0.568","7.1","17.9","0","32","moderate","1"
"T00520","2026-05-06 15:45","R330","Commerce Blvd","商业区","Eastbound","1","55","15","0","clear","0","29.6","5171","150","0.562","8.8","23.1","0","32","moderate","1"
"T00521","2026-05-06 16:00","R418","River Tunnel","隧道区","Westbound","3","70","16","0","cloudy","0","28.8","2763","133","0.464","8.8","35.1","0","49","free_flow","0"
"T00522","2026-05-06 16:15","R330","Commerce Blvd","商业区","Northbound","2","55","16","0","rain","17.8","20.6","1125","150","0.462","7.6","41.6","0","26","moderate","1"
"T00523","2026-05-06 16:30","R101","Central Ave","中心区","Northbound","1","50","16","0","fog","0","26.1","824","133","0.452","9.8","35.7","0","23","severe","1"
"T00524","2026-05-06 16:45","R330","Commerce Blvd","商业区","Westbound","3","55","16","0","fog","0","27.3","268","122","0.413","9.4","46.5","0","38","moderate","0"
"T00525","2026-05-06 17:00","R101","Central Ave","中心区","Southbound","3","50","17","0","clear","0","27","2345","242","0.781","6.1","42.3","0","8","severe","1"
"T00526","2026-05-06 17:15","R330","Commerce Blvd","商业区","Eastbound","1","55","17","0","clear","0","28.4","4559","247","0.891","5.1","40.6","0","8","severe","1"
"T00527","2026-05-06 17:30","R101","Central Ave","中心区","Eastbound","3","50","17","0","fog","0","19.7","790","243","0.877","5.9","59.7","0","8","severe","1"
"T00528","2026-05-06 17:45","R418","River Tunnel","隧道区","Westbound","1","70","17","0","fog","0","18.9","748","187","0.6","5.9","58.4","0","32","moderate","1"
"T00529","2026-05-06 18:00","R101","Central Ave","中心区","Westbound","2","50","18","0","rain","7.4","21.6","1613","284","0.95","3.5","63.5","0","8","severe","1"
"T00530","2026-05-06 18:15","R101","Central Ave","中心区","Northbound","3","50","18","0","clear","0","23.6","4742","209","0.702","7","55.4","0","14","severe","1"
"T00531","2026-05-06 18:30","R418","River Tunnel","隧道区","Eastbound","1","70","18","0","clear","0","26.1","3385","227","0.823","6.8","42.5","0","29","moderate","1"
"T00532","2026-05-06 18:45","R101","Central Ave","中心区","Northbound","2","50","18","0","clear","0","27.1","3718","243","0.885","6.1","37.2","0","8","severe","1"
"T00533","2026-05-06 19:00","R205","University Rd","学校区","Westbound","1","60","19","0","cloudy","0","32.2","3998","193","0.71","6.7","47.7","0","23","severe","1"
"T00534","2026-05-06 19:15","R205","University Rd","学校区","Westbound","1","60","19","0","clear","0","22.8","3970","228","0.749","4.6","48.5","0","22","severe","1"
"T00535","2026-05-06 19:30","R101","Central Ave","中心区","Eastbound","1","50","19","0","cloudy","0","29.9","2724","186","0.599","6.9","51.4","0","15","severe","1"
"T00536","2026-05-06 19:45","R205","University Rd","学校区","Eastbound","3","60","19","0","clear","0","21.3","5422","205","0.731","6.3","48.7","0","24","severe","1"
"T00537","2026-05-06 20:00","R101","Central Ave","中心区","Westbound","3","50","20","0","rain","4.7","27.7","2435","125","0.473","8.5","26.2","1","22","severe","1"
"T00538","2026-05-06 20:15","R101","Central Ave","中心区","Northbound","1","50","20","0","clear","0","33.1","4016","146","0.48","9.2","35.2","0","33","moderate","1"
"T00539","2026-05-06 20:30","R330","Commerce Blvd","商业区","Northbound","3","55","20","0","cloudy","0","28.2","2940","178","0.594","6.7","29","0","31","moderate","1"
"T00540","2026-05-06 20:45","R330","Commerce Blvd","商业区","Southbound","1","55","20","0","clear","0","25.2","5631","140","0.542","8.6","19.6","0","44","free_flow","0"
"T00541","2026-05-06 21:00","R418","River Tunnel","隧道区","Westbound","1","70","21","0","clear","0","31","4443","152","0.487","8.8","30.3","0","53","free_flow","0"
"T00542","2026-05-06 21:15","R101","Central Ave","中心区","Northbound","3","50","21","0","clear","0","21","3455","94","0.28","11.4","22.3","0","42","free_flow","0"
"T00543","2026-05-06 21:30","R101","Central Ave","中心区","Southbound","2","50","21","0","clear","0","28.7","4865","133","0.414","8.7","28","0","38","moderate","0"
"T00544","2026-05-06 21:45","R205","University Rd","学校区","Northbound","3","60","21","0","fog","0","18.7","687","146","0.511","9.6","42.9","0","30","moderate","1"
"T00545","2026-05-06 22:00","R330","Commerce Blvd","商业区","Northbound","2","55","22","0","cloudy","0","30.5","2216","158","0.57","9","33.8","0","28","moderate","1"
"T00546","2026-05-06 22:15","R330","Commerce Blvd","商业区","Westbound","3","55","22","0","cloudy","0","29.5","4077","186","0.607","7.8","15","0","31","moderate","1"
"T00547","2026-05-06 22:30","R418","River Tunnel","隧道区","Southbound","3","70","22","0","clear","0","31.2","5962","66","0.189","11","24.7","0","73","free_flow","0"
"T00548","2026-05-06 22:45","R330","Commerce Blvd","商业区","Westbound","2","55","22","0","clear","0","24.5","3291","163","0.523","8.2","30.3","0","35","moderate","0"
"T00549","2026-05-06 23:00","R101","Central Ave","中心区","Eastbound","2","50","23","0","fog","0","22.1","449","92","0.355","11","43.9","0","31","moderate","1"
"T00550","2026-05-06 23:15","R101","Central Ave","中心区","Westbound","1","50","23","0","fog","0","33.4","216","136","0.504","7.9","36.6","0","27","moderate","1"
"T00551","2026-05-06 23:30","R205","University Rd","学校区","Eastbound","2","60","23","0","clear","0","29","5907","124","0.424","9.7","27.9","0","44","free_flow","0"
"T00552","2026-05-06 23:45","R418","River Tunnel","隧道区","Northbound","3","70","23","0","clear","0","21.8","4842","103","0.403","10.2","16.3","0","66","free_flow","0"
"T00553","2026-05-07 00:00","R205","University Rd","学校区","Southbound","3","60","0","0","clear","0","22.4","4324","164","0.585","7.4","27.1","0","33","moderate","1"
"T00554","2026-05-07 00:15","R205","University Rd","学校区","Southbound","2","60","0","0","clear","0","21.6","3794","139","0.527","9","16.5","0","43","free_flow","0"
"T00555","2026-05-07 00:30","R418","River Tunnel","隧道区","Eastbound","1","70","0","0","clear","0","31.7","5461","140","0.466","9.5","24.6","0","59","free_flow","0"
"T00556","2026-05-07 00:45","R205","University Rd","学校区","Southbound","1","60","0","0","clear","0","18.9","3374","122","0.449","8.1","20.9","0","54","free_flow","0"
"T00557","2026-05-07 01:00","R205","University Rd","学校区","Westbound","1","60","1","0","clear","0","19.1","4688","90","0.288","10.4","21.1","0","55","free_flow","0"
"T00558","2026-05-07 01:15","R418","River Tunnel","隧道区","Southbound","1","70","1","0","clear","0","30.3","5657","149","0.49","7.2","15.8","0","58","free_flow","0"
"T00559","2026-05-07 01:30","R418","River Tunnel","隧道区","Northbound","3","70","1","0","clear","0","31.7","3972","120","0.397","8.5","16.5","0","64","free_flow","0"
"T00560","2026-05-07 01:45","R330","Commerce Blvd","商业区","Eastbound","2","55","1","0","rain","16.3","17.5","2369","132","0.468","9.7","23.8","0","30","moderate","1"
"T00561","2026-05-07 02:00","R418","River Tunnel","隧道区","Eastbound","1","70","2","0","clear","0","26.1","5379","91","0.323","9.7","32.1","0","66","free_flow","0"
"T00562","2026-05-07 02:15","R330","Commerce Blvd","商业区","Westbound","1","55","2","0","clear","0","32.4","3864","114","0.343","10.3","36","0","41","free_flow","0"
"T00563","2026-05-07 02:30","R418","River Tunnel","隧道区","Eastbound","3","70","2","0","cloudy","0","24.2","5424","76","0.312","10.9","17.4","0","64","free_flow","0"
"T00564","2026-05-07 02:45","R330","Commerce Blvd","商业区","Westbound","3","55","2","0","cloudy","0","29.9","5908","154","0.571","8.8","23.8","0","33","moderate","1"
"T00565","2026-05-07 03:00","R101","Central Ave","中心区","Southbound","2","50","3","0","clear","0","28.2","3652","152","0.553","7","28.9","0","28","moderate","1"
"T00566","2026-05-07 03:15","R418","River Tunnel","隧道区","Eastbound","1","70","3","0","cloudy","0","30.6","5016","116","0.42","9.3","18.7","0","58","free_flow","0"
"T00567","2026-05-07 03:30","R205","University Rd","学校区","Northbound","2","60","3","0","clear","0","29","5297","95","0.303","10.6","23.3","0","50","free_flow","0"
"T00568","2026-05-07 03:45","R330","Commerce Blvd","商业区","Westbound","2","55","3","0","clear","0","25.2","4628","140","0.442","8.9","19.2","0","39","moderate","0"
"T00569","2026-05-07 04:00","R205","University Rd","学校区","Northbound","3","60","4","0","clear","0","28.5","4105","156","0.553","7.9","36.4","0","36","moderate","0"
"T00570","2026-05-07 04:15","R330","Commerce Blvd","商业区","Westbound","2","55","4","0","clear","0","23.8","4661","172","0.551","7.8","20.2","0","30","moderate","1"
"T00571","2026-05-07 04:30","R101","Central Ave","中心区","Eastbound","1","50","4","0","clear","0","29.8","5944","146","0.499","8.7","21.8","0","38","moderate","0"
"T00572","2026-05-07 04:45","R330","Commerce Blvd","商业区","Northbound","1","55","4","0","clear","0","30.5","4125","179","0.579","7.2","17.6","0","33","moderate","1"
"T00573","2026-05-07 05:00","R205","University Rd","学校区","Northbound","2","60","5","0","clear","0","18","4218","106","0.316","9.5","26.3","0","51","free_flow","0"
"T00574","2026-05-07 05:15","R101","Central Ave","中心区","Westbound","3","50","5","0","cloudy","0","26","2557","111","0.395","10.3","20.1","0","39","moderate","0"
"T00575","2026-05-07 05:30","R205","University Rd","学校区","Southbound","1","60","5","0","rain","12.5","25.4","1919","151","0.529","7","41.8","0","29","moderate","1"
"T00576","2026-05-07 05:45","R330","Commerce Blvd","商业区","Northbound","3","55","5","0","clear","0","23.3","2314","126","0.492","8.3","21.4","0","41","free_flow","0"
"T00577","2026-05-07 06:00","R101","Central Ave","中心区","Eastbound","3","50","6","0","clear","0","18.1","2318","84","0.294","9.9","16.6","0","48","free_flow","0"
"T00578","2026-05-07 06:15","R101","Central Ave","中心区","Northbound","2","50","6","0","rain","12.9","19.1","1259","129","0.427","10.2","38.1","0","29","moderate","1"
"T00579","2026-05-07 06:30","R205","University Rd","学校区","Northbound","3","60","6","0","clear","0","21.5","2995","137","0.48","8.4","34.6","0","39","moderate","0"
"T00580","2026-05-07 06:45","R418","River Tunnel","隧道区","Westbound","1","70","6","0","clear","0","21.6","4884","93","0.297","9.7","27.8","0","67","free_flow","0"
"T00581","2026-05-07 07:00","R101","Central Ave","中心区","Eastbound","1","50","7","0","clear","0","31.2","2737","170","0.549","8.3","39.7","0","25","moderate","1"
"T00582","2026-05-07 07:15","R101","Central Ave","中心区","Eastbound","3","50","7","0","clear","0","30.5","5141","187","0.674","6.7","46.1","1","11","severe","1"
"T00583","2026-05-07 07:30","R330","Commerce Blvd","商业区","Northbound","3","55","7","0","clear","0","23.7","2762","233","0.794","5.8","50.5","0","16","severe","1"
"T00584","2026-05-07 07:45","R205","University Rd","学校区","Westbound","2","60","7","0","cloudy","0","22.7","2280","250","0.91","5.1","43.7","0","16","severe","1"
"T00585","2026-05-07 08:00","R330","Commerce Blvd","商业区","Westbound","3","55","8","0","clear","0","20.1","3324","278","0.891","3.2","48.8","0","8","severe","1"
"T00586","2026-05-07 08:15","R205","University Rd","学校区","Eastbound","1","60","8","0","rain","8.9","24.6","2228","230","0.843","5.7","57.8","1","8","severe","1"
"T00587","2026-05-07 08:30","R418","River Tunnel","隧道区","Eastbound","1","70","8","0","clear","0","19.7","3480","234","0.816","5.7","55.3","0","30","moderate","1"
"T00588","2026-05-07 08:45","R205","University Rd","学校区","Eastbound","3","60","8","0","cloudy","0","31.6","4345","198","0.702","6.6","44.2","0","23","severe","1"
"T00589","2026-05-07 09:00","R101","Central Ave","中心区","Eastbound","3","50","9","0","clear","0","20.9","5937","210","0.768","7.3","55.4","0","14","severe","1"
"T00590","2026-05-07 09:15","R418","River Tunnel","隧道区","Southbound","1","70","9","0","clear","0","26.5","5900","207","0.747","7","44.1","0","39","moderate","0"
"T00591","2026-05-07 09:30","R330","Commerce Blvd","商业区","Eastbound","2","55","9","0","cloudy","0","32.8","3277","283","0.922","4.1","55.8","0","8","severe","1"
"T00592","2026-05-07 09:45","R205","University Rd","学校区","Eastbound","3","60","9","0","clear","0","28.8","4518","252","0.839","5.4","49.4","0","21","severe","1"
"T00593","2026-05-07 10:00","R205","University Rd","学校区","Northbound","1","60","10","0","clear","0","28.6","3979","115","0.367","8.9","17.4","0","50","free_flow","0"
"T00594","2026-05-07 10:15","R330","Commerce Blvd","商业区","Eastbound","3","55","10","0","cloudy","0","25.6","2745","162","0.55","7","22.9","0","34","moderate","1"
"T00595","2026-05-07 10:30","R330","Commerce Blvd","商业区","Southbound","2","55","10","0","rain","11.1","30.4","1208","110","0.346","9.2","28.9","0","43","free_flow","0"
"T00596","2026-05-07 10:45","R330","Commerce Blvd","商业区","Southbound","3","55","10","0","fog","0","20.8","225","153","0.58","8.1","34.5","0","25","moderate","1"
"T00597","2026-05-07 11:00","R418","River Tunnel","隧道区","Northbound","3","70","11","0","clear","0","29.6","2210","142","0.478","9.6","32.4","0","53","free_flow","0"
"T00598","2026-05-07 11:15","R205","University Rd","学校区","Northbound","3","60","11","0","fog","0","18.2","218","86","0.306","10","42.9","0","48","free_flow","0"
"T00599","2026-05-07 11:30","R330","Commerce Blvd","商业区","Northbound","1","55","11","0","clear","0","24.4","3908","112","0.381","10.4","28.9","0","50","free_flow","0"
"T00600","2026-05-07 11:45","R101","Central Ave","中心区","Eastbound","2","50","11","0","clear","0","25","4969","163","0.527","7.7","22.1","0","28","moderate","1"
"T00601","2026-05-07 12:00","R101","Central Ave","中心区","Eastbound","2","50","12","0","","0","21.2","2805","159","0.534","7.8","34.6","0","29","moderate","1"
"T00602","2026-05-07 12:15","R205","University Rd","学校区","Eastbound","2","60","12","0","clear","0","20.6","2793","134","0.433","8.6","24.3","0","49","free_flow","0"
"T00603","2026-05-07 12:30","R101","Central Ave","中心区","Southbound","2","50","12","0","clear","0","26.7","4105","149","0.521","9.5","31.2","0","34","moderate","1"
"T00604","2026-05-07 12:45","R418","River Tunnel","隧道区","Northbound","3","70","12","0","clear","0","22","3330","149","0.467","7.4","26.4","0","50","free_flow","0"
"T00605","2026-05-07 13:00","R330","Commerce Blvd","商业区","Westbound","3","55","13","0","cloudy","0","18.7","4994","143","0.464","9.3","24.4","0","45","free_flow","0"
"T00606","2026-05-07 13:15","R418","River Tunnel","隧道区","Westbound","3","70","13","0","clear","0","21.1","3998","140","0.517","8.3","24.5","0","53","free_flow","0"
"T00607","2026-05-07 13:30","R418","River Tunnel","隧道区","Westbound","2","70","13","0","clear","0","19.4","3090","74","0.313","10.9","16.3","0","65","free_flow","0"
"T00608","2026-05-07 13:45","R205","University Rd","学校区","Northbound","2","60","13","0","cloudy","0","26.2","2645","107","0.372","8.8","20.4","0","57","free_flow","0"
"T00609","2026-05-07 14:00","R330","Commerce Blvd","商业区","Southbound","3","55","14","0","rain","2.3","18.4","1193","178","0.606","6.8","29.5","0","23","severe","1"
"T00610","2026-05-07 14:15","R205","University Rd","学校区","Southbound","2","60","14","0","clear","0","19.4","4663","99","0.356","9.8","15.6","0","58","free_flow","0"
"T00611","2026-05-07 14:30","R101","Central Ave","中心区","Southbound","1","50","14","0","clear","0","28.8","2512","98","0.398","10.6","21.4","0","48","free_flow","0"
"T00612","2026-05-07 14:45","R101","Central Ave","中心区","Eastbound","2","50","14","0","clear","0","21.2","5592","162","0.522","8.8","25","0","25","moderate","1"
"T00613","2026-05-07 15:00","R418","River Tunnel","隧道区","Eastbound","3","70","15","0","clear","0","25.7","3966","100","0.383","10.8","19.7","0","66","free_flow","0"
"T00614","2026-05-07 15:15","R330","Commerce Blvd","商业区","Northbound","3","55","15","0","fog","0","23.1","281","159","0.607","8.4","45.9","0","23","severe","1"
"T00615","2026-05-07 15:30","R418","River Tunnel","隧道区","Westbound","1","70","15","0","clear","0","21.8","2445","74","0.246","10.4","36","0","65","free_flow","0"
"T00616","2026-05-07 15:45","R205","University Rd","学校区","Eastbound","1","60","15","0","fog","0","25.5","416","106","0.367","10.8","34.3","0","44","free_flow","0"
"T00617","2026-05-07 16:00","R330","Commerce Blvd","商业区","Southbound","1","55","16","0","clear","0","30.1","4188","190","0.663","7.6","29.1","1","18","severe","1"
"T00618","2026-05-07 16:15","R418","River Tunnel","隧道区","Northbound","3","70","16","0","clear","0","27.5","4281","70","0.215","11.5","22.7","0","68","free_flow","0"
"T00619","2026-05-07 16:30","R101","Central Ave","中心区","Southbound","2","50","16","0","rain","16.1","29.6","1170","109","0.393","9.7","33","0","32","moderate","1"
"T00620","2026-05-07 16:45","R205","University Rd","学校区","Eastbound","3","60","16","0","clear","0","28.3","3643","157","0.56","9.1","15.8","0","48","free_flow","0"
"T00621","2026-05-07 17:00","R205","University Rd","学校区","Southbound","2","60","17","0","fog","0","22.5","271","209","0.704","5.3","67.4","0","20","severe","1"
"T00622","2026-05-07 17:15","R205","University Rd","学校区","Westbound","1","60","17","0","clear","0","28","5698","158","0.49","6.8","48.1","0","41","free_flow","0"
"T00623","2026-05-07 17:30","R205","University Rd","学校区","Eastbound","2","60","17","0","cloudy","0","24.2","3207","210","0.703","5.7","56.4","0","23","severe","1"
"T00624","2026-05-07 17:45","R101","Central Ave","中心区","Westbound","1","50","17","0","clear","0","27.8","3653","218","0.799","5.4","57.1","0","13","severe","1"
"T00625","2026-05-07 18:00","R418","River Tunnel","隧道区","Eastbound","3","70","18","0","cloudy","0","20.5","4689","177","0.576","7.4","39.7","0","47","free_flow","0"
"T00626","2026-05-07 18:15","R418","River Tunnel","隧道区","Southbound","3","70","18","0","clear","0","22.1","2267","205","0.709","5.3","54.8","0","34","moderate","1"
"T00627","2026-05-07 18:30","R101","Central Ave","中心区","Northbound","1","50","18","0","clear","0","22.4","4326","279","0.935","4.6","44.3","0","8","severe","1"
"T00628","2026-05-07 18:45","R101","Central Ave","中心区","Westbound","3","50","18","0","rain","14.9","20.7","831","211","0.664","5.5","57.9","0","8","severe","1"
"T00629","2026-05-07 19:00","R101","Central Ave","中心区","Northbound","1","50","19","0","clear","0","19.6","3803","220","0.81","6.9","43","0","11","severe","1"
"T00630","2026-05-07 19:15","R101","Central Ave","中心区","Eastbound","2","50","19","0","clear","0","31.9","2848","258","0.822","3.9","49.2","0","8","severe","1"
"T00631","2026-05-07 19:30","R101","Central Ave","中心区","Northbound","1","50","19","0","clear","0","29.5","4220","183","0.612","7.8","55.1","0","24","severe","1"
"T00632","2026-05-07 19:45","R418","River Tunnel","隧道区","Westbound","3","70","19","0","rain","14.1","23.4","906","230","0.789","5.7","50.2","0","25","moderate","1"
"T00633","2026-05-07 20:00","R101","Central Ave","中心区","Northbound","3","50","20","0","clear","0","32.5","4197","150","0.466","7.1","29.5","0","27","moderate","1"
"T00634","2026-05-07 20:15","R330","Commerce Blvd","商业区","Northbound","3","55","20","0","clear","0","22.5","4990","107","0.328","8.5","27.5","0","40","free_flow","0"
"T00635","2026-05-07 20:30","R205","University Rd","学校区","Westbound","1","60","20","0","clear","0","25","3700","131","0.454","7.7","18.9","0","51","free_flow","0"
"T00636","2026-05-07 20:45","R418","River Tunnel","隧道区","Southbound","2","70","20","0","cloudy","0","28.5","4678","78","0.289","11.1","24.6","0","68","free_flow","0"
"T00637","2026-05-07 21:00","R101","Central Ave","中心区","Westbound","1","50","21","0","clear","0","24.7","5941","141","0.451","8","","1","24","severe","1"
"T00638","2026-05-07 21:15","R330","Commerce Blvd","商业区","Southbound","2","55","21","0","clear","0","19.8","2653","119","0.422","8.9","36.8","0","40","free_flow","0"
"T00639","2026-05-07 21:30","R418","River Tunnel","隧道区","Westbound","2","70","21","0","cloudy","0","25.7","3161","138","0.464","8.6","26.3","0","49","free_flow","0"
"T00640","2026-05-07 21:45","R330","Commerce Blvd","商业区","Southbound","3","55","21","0","fog","0","21","188","194","0.714","6.9","28.4","0","16","severe","1"
"T00641","2026-05-07 22:00","R101","Central Ave","中心区","Eastbound","2","50","22","0","clear","0","25.2","4517","129","0.48","9.6","19.6","0","42","free_flow","0"
"T00642","2026-05-07 22:15","R205","University Rd","学校区","Westbound","1","60","22","0","cloudy","0","32.1","4828","157","0.57","6.9","31.7","0","41","free_flow","0"
"T00643","2026-05-07 22:30","R418","River Tunnel","隧道区","Eastbound","3","70","22","0","clear","0","30.7","4178","145","0.474","8.7","19.2","0","60","free_flow","0"
"T00644","2026-05-07 22:45","R205","University Rd","学校区","Southbound","1","60","22","0","clear","0","21.8","2534","144","0.553","8.9","27.1","0","38","moderate","0"
"T00645","2026-05-07 23:00","R101","Central Ave","中心区","Eastbound","1","50","23","0","clear","0","25.7","5031","164","0.525","6.7","26.7","0","27","moderate","1"
"T00646","2026-05-07 23:15","R418","River Tunnel","隧道区","Northbound","3","70","23","0","cloudy","0","18.8","4165","99","0.303","10","20.7","0","61","free_flow","0"
"T00647","2026-05-07 23:30","R330","Commerce Blvd","商业区","Eastbound","2","55","23","0","rain","8.2","29.8","1610","154","0.478","9.2","29.7","0","26","moderate","1"
"T00648","2026-05-07 23:45","R330","Commerce Blvd","商业区","Northbound","3","55","23","0","clear","0","23.2","2612","145","","9.1","23.6","0","41","free_flow","0"
"T00649","2026-05-08 00:00","R330","Commerce Blvd","商业区","Eastbound","2","55","0","0","fog","0","26.6","435","179","0.57","7.1","31.1","0","31","moderate","1"
"T00650","2026-05-08 00:15","R330","Commerce Blvd","商业区","Eastbound","2","55","0","0","clear","0","29.3","4949","156","0.593","7.5","20.8","0","37","moderate","0"
"T00651","2026-05-08 00:30","R101","Central Ave","中心区","Westbound","3","50","0","0","cloudy","0","32.1","4768","129","0.473","9.1","21.7","0","34","moderate","1"
"T00652","2026-05-08 00:45","R418","River Tunnel","隧道区","Southbound","3","70","0","0","clear","0","27.5","3139","155","0.558","7.5","25.6","0","53","free_flow","0"
"T00653","2026-05-08 01:00","R101","Central Ave","中心区","Northbound","1","50","1","0","clear","0","32","2716","155","0.487","8.2","23.4","0","36","moderate","0"
"T00654","2026-05-08 01:15","R330","Commerce Blvd","商业区","Eastbound","1","55","1","0","cloudy","0","27.3","5392","174","0.624","8.2","30.3","0","35","moderate","0"
"T00655","2026-05-08 01:30","R418","River Tunnel","隧道区","Southbound","3","70","1","0","clear","0","24.6","3369","84","0.27","9.5","29.2","0","67","free_flow","0"
"T00656","2026-05-08 01:45","R330","Commerce Blvd","商业区","Eastbound","1","55","1","0","cloudy","0","29.5","5913","109","0.415","10.5","22.4","0","39","moderate","0"
"T00657","2026-05-08 02:00","R418","River Tunnel","隧道区","Westbound","3","70","2","0","rain","3.1","29.2","1567","110","","8.4","29.5","1","43","free_flow","0"
"T00658","2026-05-08 02:15","R101","Central Ave","中心区","Southbound","1","50","2","0","rain","4.3","18","1055","96","0.378","9.3","30.7","0","30","moderate","1"
"T00659","2026-05-08 02:30","R330","Commerce Blvd","商业区","Southbound","2","55","2","0","clear","0","23.3","4836","184","0.593","6.2","24.5","0","34","moderate","1"
"T00660","2026-05-08 02:45","R205","University Rd","学校区","Westbound","2","60","2","0","cloudy","0","19.7","3560","132","0.494","9.9","15.3","0","42","free_flow","0"
"T00661","2026-05-08 03:00","R330","Commerce Blvd","商业区","Westbound","2","55","3","0","clear","0","24.4","2690","149","0.542","7.9","16.6","0","44","free_flow","0"
"T00662","2026-05-08 03:15","R101","Central Ave","中心区","Westbound","3","50","3","0","cloudy","0","25.5","4458","162","0.537","6.8","32.1","0","27","moderate","1"
"T00663","2026-05-08 03:30","R101","Central Ave","中心区","Eastbound","3","50","3","0","clear","0","21.8","2742","89","0.294","10.7","15.3","0","52","free_flow","0"
"T00664","2026-05-08 03:45","R101","Central Ave","中心区","Eastbound","3","50","3","0","cloudy","0","21.4","4790","87","0.279","10.4","17.5","0","45","free_flow","0"
"T00665","2026-05-08 04:00","R101","Central Ave","中心区","Northbound","3","50","4","0","clear","0","30.9","5218","165","0.531","8.1","36.8","0","24","severe","1"
"T00666","2026-05-08 04:15","R330","Commerce Blvd","商业区","Southbound","2","55","4","0","clear","0","23.5","4520","136","0.526","9.6","30.1","0","40","free_flow","0"
"T00667","2026-05-08 04:30","R330","Commerce Blvd","商业区","Northbound","2","55","4","0","rain","16.6","28.1","1368","157","0.591","8.4","27.9","0","25","moderate","1"
"T00668","2026-05-08 04:45","R101","Central Ave","中心区","Westbound","3","50","4","0","clear","0","28.3","3860","170","0.645","7.4","32","0","23","severe","1"
"T00669","2026-05-08 05:00","R418","River Tunnel","隧道区","Southbound","1","70","5","0","clear","0","24.7","4690","112","0.43","10.7","35.6","0","59","free_flow","0"
"T00670","2026-05-08 05:15","R205","University Rd","学校区","Westbound","3","60","5","0","cloudy","0","19.7","4016","106","0.421","9.3","20.2","0","54","free_flow","0"
"T00671","2026-05-08 05:30","R205","University Rd","学校区","Southbound","1","60","5","0","clear","0","31.6","5150","124","0.448","9.9","28.2","0","49","free_flow","0"
"T00672","2026-05-08 05:45","R330","Commerce Blvd","商业区","Northbound","1","55","5","0","cloudy","0","27.9","5231","191","0.608","5.9","16.6","0","37","moderate","0"
"T00673","2026-05-08 06:00","R330","Commerce Blvd","商业区","Westbound","1","55","6","0","clear","0","25.3","4422","143","0.484","8.8","31","0","39","moderate","0"
"T00674","2026-05-08 06:15","R205","University Rd","学校区","Eastbound","3","60","6","0","clear","0","24.3","3119","92","0.343","9.7","31.1","0","55","free_flow","0"
"T00675","2026-05-08 06:30","R418","River Tunnel","隧道区","Eastbound","2","70","6","0","cloudy","0","19","5466","69","0.276","12.1","27.4","0","70","free_flow","0"
"T00676","2026-05-08 06:45","R101","Central Ave","中心区","Eastbound","1","50","6","0","rain","12.4","25.8","923","106","0.381","10.1","36.3","0","29","moderate","1"
"T00677","2026-05-08 07:00","R418","River Tunnel","隧道区","Northbound","1","70","7","0","cloudy","0","30.3","4247","223","0.727","5.5","44.1","0","36","moderate","0"
"T00678","2026-05-08 07:15","R330","Commerce Blvd","商业区","Southbound","3","55","7","0","clear","0","23","4779","267","0.908","4.8","42.5","0","8","severe","1"
"T00679","2026-05-08 07:30","R205","University Rd","学校区","Southbound","2","60","7","0","cloudy","0","22.8","5971","230","0.784","6.6","51.1","0","24","severe","1"
"T00680","2026-05-08 07:45","R418","River Tunnel","隧道区","Northbound","2","70","7","0","clear","0","19.9","2590","190","0.628","6.9","41.9","0","42","free_flow","0"
"T00681","2026-05-08 08:00","R330","Commerce Blvd","商业区","Westbound","1","55","8","0","rain","6.3","20.2","2437","212","0.729","6.4","61.5","0","9","severe","1"
"T00682","2026-05-08 08:15","R418","River Tunnel","隧道区","Eastbound","2","70","8","0","cloudy","0","29.8","3450","232","0.788","5.4","47.9","0","35","moderate","0"
"T00683","2026-05-08 08:30","R205","University Rd","学校区","Southbound","3","60","8","0","clear","0","26.5","4884","254","0.881","3.8","49.9","0","13","severe","1"
"T00684","2026-05-08 08:45","R101","Central Ave","中心区","Southbound","3","50","8","0","cloudy","0","30.6","2576","216","0.683","5.1","56","0","15","severe","1"
"T00685","2026-05-08 09:00","R330","Commerce Blvd","商业区","Northbound","1","55","9","0","rain","6","23.4","2261","254","0.867","3.8","49.8","0","8","severe","1"
"T00686","2026-05-08 09:15","R101","Central Ave","中心区","Northbound","3","50","9","0","clear","0","31.7","2279","182","0.659","7.1","49.6","0","19","severe","1"
"T00687","2026-05-08 09:30","R330","Commerce Blvd","商业区","Northbound","3","55","9","0","clear","0","25.4","2319","199","0.679","6.6","50","0","18","severe","1"
"T00688","2026-05-08 09:45","R418","River Tunnel","隧道区","Westbound","2","70","9","0","rain","5","30.9","1679","231","0.8","5.6","53.9","0","17","severe","1"
